id:ID,name,:LABEL,parent
b0_c20_1245,视野周边缺损,症状和体征,b0_c20_1234
b0_c20_1250,黄斑中心凹反光不清或消失,症状和体征,b0_c12_269
b0_c20_1251,视盘颞侧苍白,症状和体征,b0_c18_526
b0_c20_1252,乙胺丁醇,药品,
b0_c20_1253,15mg/(kg·d),药品,b0_c20_1238
b0_c20_1255,色觉检查,诊断方案,b0_c20_1216
b0_c20_1256,肢末梢神经炎,疾病,b0_c20_1231
b0_c20_1257,角膜中下部,解剖结构,b0_c0_69
b0_c20_1258,上皮或上皮下氯喹沉着,症状和体征,b0_c0_69
b0_c20_1259,细小灰白色沉淀,症状和体征,b0_c0_69
b0_c20_1260,环状混浊,症状和体征,b0_c0_69
b0_c20_1261,黄绿色的混浊小条纹,症状和体征,b0_c0_69
b0_c20_1262,视物不清,症状和体征,b0_c0_69
b0_c20_1264,角膜知觉减退,症状和体征,b0_c0_69
b0_c20_1265,黄斑区色素沉着,症状和体征,b0_c18_590
b0_c20_1266,环形色素脱失区,症状和体征,b0_c18_590
b0_c20_1267,靶心状,症状和体征,b0_c18_590
b0_c20_1271,动脉变狭窄,症状和体征,b0_c18_590
b0_c20_1273,FFA改变,诊断方案,b0_c18_590
b0_c20_1274,ERG异常,诊断方案,b0_c18_590
b0_c20_1275,EOG异常,诊断方案,b0_c18_590
b0_c20_1276,视网膜萎缩,疾病,b0_c18_590
b0_c20_1277,脑神经麻痹,疾病,b0_c18_850
b0_c20_1278,色素生成障碍,症状和体征,
b0_c20_1279,眼周围皮肤或睫毛永久性脱色素,症状和体征,
b0_c20_1280,晶状体上皮细胞损伤,症状和体征,
b0_c20_1281,神经毒性,症状和体征,
b0_c20_1282,塞替派,药品,
b0_c20_1284,白消安,药品,
b0_c20_1286,抗恶性肿瘤药,药物治疗,b0_c8_935
b0_c20_1287,高度近视,别名,b0_c3_39
b0_c20_1288,睫状体脉络膜渗出,疾病,b0_c3_39
b0_c20_1289,悬韧带松弛,病因,b0_c20_1288
b0_c20_1290,双眼疼痛,症状和体征,b0_c3_39
b0_c20_1291,屈光度改变,症状和体征,b0_c3_39
b0_c20_1294,微囊样角膜水肿,症状和体征,b0_c3_39
b0_c20_1295,抗青光眼药物,药物治疗,b0_c22_674
b0_c20_1296,继发性急性闭角型青光眼,疾病,b0_c3_39
b0_c20_1297,盐酸苯海索,药品,
b0_c20_1298,中枢抗胆碱抗帕金森病药,药物治疗,b0_c20_1297
b0_c20_1301,日光或紫外线照射,病因,b0_c20_962
b0_c20_1303,皮质浅层,解剖结构,b0_c20_1306
b0_c20_1305,上睑遮盖部位,解剖结构,
b0_c20_1306,色素颗粒沉着,症状和体征,b0_c10_743
b0_c20_1307,灰蓝色,症状和体征,b0_c10_743
b0_c20_1310,弥漫性浅棕色或白色微粒沉着,症状和体征,b0_c10_743
b0_c20_1313,游离棕色色素,症状和体征,b0_c10_743
b0_c20_1317,双侧视神经病变,疾病,b0_c8_173
b0_c20_1320,下方1/3-1/2角膜,解剖结构,b0_c20_1325
b0_c20_1322,光晕,症状和体征,b0_c20_1336
b0_c20_1323,绿色,症状和体征,b0_c20_1336
b0_c20_1325,角膜色素沉着,症状和体征,b0_c20_1336
b0_c20_1326,棕色微细碘颗粒,症状和体征,b0_c20_1325
b0_c20_1327,粉末状色素,症状和体征,b0_c20_1325
b0_c20_1328,暗灰色,症状和体征,b0_c20_1325
b0_c20_1329,浅棕色,症状和体征,b0_c20_1325
b0_c20_1330,小点状,症状和体征,b0_c20_1325
b0_c20_1331,粉末状,症状和体征,b0_c20_1325
b0_c20_1332,线条状,症状和体征,b0_c20_1325
b0_c20_1333,放射状,症状和体征,b0_c20_1332
b0_c20_1334,菊花状,症状和体征,b0_c20_1332
b0_c20_1335,颗粒状混浊,症状和体征,b0_c20_1325
b0_c20_1336,胺碘酮,药品,
b0_c20_1337,视网膜感光细胞直接受累,病因,b0_c8_1234
b0_c20_1338,中枢受抑制,病因,b0_c8_1234
b0_c20_1339,中枢,解剖结构,b0_c20_1338
b0_c20_1340,视物变色症,症状和体征,b0_c20_1348
b0_c20_1341,视物为黄色,症状和体征,b0_c20_1340
b0_c20_1342,视物为绿色,症状和体征,b0_c20_1340
b0_c20_1343,视物为棕色,症状和体征,b0_c20_1340
b0_c20_1344,视物为红色,症状和体征,b0_c20_1340
b0_c20_1345,视物为雪白色,症状和体征,b0_c20_1340
b0_c20_1346,散光感,症状和体征,b0_c20_1348
b0_c20_1348,洋地黄,药物治疗,
b0_c20_1349,视网膜血液循环障碍,疾病,b0_c10_745
b0_c20_1350,水磨石地样斑点,别名,b0_c20_1354
b0_c20_1351,视网膜小动脉和静脉阻塞,病因,b0_c20_1349
b0_c20_1352,服用避孕药史,注意事项,
b0_c20_1353,后极部至赤道部,发病部位,b0_c20_1350
b0_c20_1354,灰白或灰黄色小点,症状和体征,b0_c20_1349
b0_c20_1355,视网膜血管白鞘,症状和体征,b0_c20_1349
b0_c20_1356,视网膜色素斑块,症状和体征,b0_c20_1349
b0_c20_1357,偏头痛,症状和体征,b0_c20_1349
b0_c20_1359,生育能力的妇女,多发人群,b0_c10_745
b0_c20_1361,视神经发育不全,疾病,b0_c20_1374
b0_c20_1362,鼻部发育不全,疾病,b0_c20_1375
b0_c20_1363,点状骨骺,疾病,b0_c20_1375
b0_c20_1364,骨骼畸形,疾病,b0_c20_1375
b0_c20_1365,鼻泪管阻塞,疾病,b0_c20_1362
b0_c20_1366,脓漏眼,疾病,b0_c20_1365
b0_c20_1367,妊娠早期,注意事项,
b0_c20_1368,利血平,药品,b0_c22_190
b0_c20_1369,甲状腺素,药品,
b0_c20_1370,皮质激素,药品,
b0_c20_1371,甲苯磺丁脲,药品,
b0_c20_1372,甲基硫氧嘧啶,药品,
b0_c20_1374,苯妥英,药品,
b0_c20_1375,华法林,药品,
b0_c20_1376,维生素中毒,疾病,
b0_c20_1377,维生素A摄入过量,疾病,b0_c20_1376
b0_c20_1378,颅内高压综合征,疾病,b0_c20_1377
b0_c20_1381,维生素D中毒,疾病,b0_c20_1376
b0_c20_1382,佝偻病,疾病,b0_c20_1381
b0_c20_1383,脑脊液分泌增多,病因,b0_c20_1377
b0_c20_1384,鲨鱼类肝脏,病因,b0_c20_1377
b0_c20_1385,角膜上皮下,解剖结构,b0_c20_1381
b0_c20_1386,透明带,解剖结构,b0_c20_1381
b0_c20_1387,角膜浅层,解剖结构,b0_c20_1381
b0_c20_1388,轻度突眼,症状和体征,b0_c20_1377
b0_c20_1389,钙沉着于结膜的基底膜,症状和体征,b0_c20_1381
b0_c20_1390,角膜带状变性混浊,症状和体征,b0_c20_1381
b0_c20_1391,眶骨硬化性骨质增生,症状和体征,b0_c20_1381
b0_c20_1392,新发传染病,疾病,
b0_c20_1393,新型冠状病毒感染,疾病,
b0_c20_1394,眼部损害,疾病,b0_c20_1392
b0_c20_1395,病毒相关的结膜炎,疾病,b0_c20_1392
b0_c20_1396,呼吸道传染性疾病,疾病,b0_c9_171
b0_c20_1397,呼吸道疾病,疾病,b0_c20_1393
b0_c20_1398,流行性感冒病毒,病因,b0_c20_1392
b0_c20_1399,influenza virus,病因,b0_c20_1392
b0_c20_1400,严重急性呼吸综合征冠状病毒,病因,b0_c20_1392
b0_c20_1401,SARS,病因,b0_c20_1392
b0_c20_1403,SARS-CoV-2,病因,b0_c20_1392
b0_c20_1404,埃博拉出血热,病因,b0_c20_1392
b0_c20_1406,肺部,解剖结构,b0_c11_486
b0_c20_1407,眼部组织,解剖结构,b0_c20_1392
b0_c20_1408,流行病学史,注意事项,b0_c20_1392
b0_c20_1409,眼趋向性,症状和体征,b0_c20_1392
b0_c20_1410,全球大流行,预后情况,b0_c20_1393
b0_c20_1411,肺部感染,疾病,b0_c20_1393
b0_c20_1413,浅层巩膜炎,疾病,b0_c20_1393
b0_c20_1414,眼动脉阻塞,疾病,b0_c3_529
b0_c20_1416,眶神经疾病,疾病,b0_c20_1393
b0_c20_1418,戴口罩,注意事项,b0_c20_1393
b0_c20_1419,避免手眼接触性传播,注意事项,b0_c20_1393
b0_c20_1420,护目镜,注意事项,b0_c20_1393
b0_c20_1424,视物有固定性遮挡,症状和体征,b0_c3_529
b0_c20_1425,视网膜微血管渗出,症状和体征,b0_c3_529
b0_c20_1426,视网膜苍白,症状和体征,b0_c3_529
b0_c20_1427,视网膜神经节细胞和内丛状层高反射病变,症状和体征,b0_c3_529
b0_c20_1430,眼前段检查正常,症状和体征,b0_c20_1414
b0_c20_1431,眼球运动检查正常,症状和体征,b0_c20_1414
b0_c20_1432,瞳孔相对传入阻滞,症状和体征,b0_c20_1414
b0_c20_1433,视网膜白化,症状和体征,b0_c20_1414
b0_c20_1434,缺血性改变,症状和体征,b0_c20_1414
b0_c20_1435,紫外线,药品,
b0_c20_1436,75% 乙醇,药品,
b0_c20_1437,3% 过氧化氢,药品,
b0_c20_1438,抗病毒药物治疗,药物治疗,b0_c4_228
b0_c20_1439,结膜囊拭子病毒核酸检测,诊断方案,b0_c4_228
b0_c20_1441,严重急性呼吸综合征,疾病,
b0_c20_1444,结膜囊病毒培养,诊断方案,b0_c4_228
b0_c20_1445,分泌物涂片,诊断方案,b0_c4_228
b0_c20_1446,泪液试纸的病毒检测,诊断方案,b0_c4_228
b0_c20_1449,葡萄膜积液综合征,疾病,b0_c20_1456
b0_c20_1450,急性后部多灶性鳞状色素上皮病变,疾病,b0_c18_590
b0_c20_1451,浆液性黄斑脱离,疾病,b0_c18_590
b0_c20_1452,acute posterior multifocal placoid pigment epitheliopathy,别名,b0_c20_1450
b0_c20_1453,APMPPE,别名,b0_c20_1450
b0_c20_1454,serous macular detachment,别名,b0_c20_1451
b0_c20_1456,甲型流感病毒H1N1亚型感染,疾病,b0_c5_51
b0_c20_1458,前房细胞,症状和体征,b0_c20_1069
b0_c20_1459,角膜细小沉淀,症状和体征,b0_c20_1069
b0_c20_1461,视觉异常,症状和体征,b0_c18_461
b0_c20_1462,视网膜血管弯曲和充盈,症状和体征,b0_c18_461
b0_c20_1463,黄斑区渗出,症状和体征,b0_c18_461
b0_c20_1464,视盘周围渗漏,症状和体征,b0_c18_461
b0_c20_1466,肌痛,症状和体征,b0_c18_590
b0_c20_1468,淋巴结肿大,症状和体征,b0_c18_590
b0_c20_1469,类固醇,药物治疗,b0_c18_590
b0_c20_1470,非甾体抗炎眼药水,药物治疗,b0_c18_590
b0_c20_1473,自限性疾病,预后情况,b0_c18_590
b0_c20_1474,视力恶化,疾病,b0_c18_590
b0_c20_1475,埃博拉病毒感染,疾病,
b0_c20_1476,急性或慢性视力丧失,疾病,b0_c9_50
b0_c20_1477,出血性结膜炎,疾病,b0_c4_228
b0_c20_1480,发红,症状和体征,b0_c9_50
b0_c20_1482,裴澄,多发人群,
b0_c20_1483,孙旭芳,多发人群,
b0_c21_2,视力损伤,疾病,b0_c0_75
b0_c21_3,盲,疾病,b0_c0_75
b0_c21_4,eye health,别名,b0_c0_264
b0_c21_5,vision impairment,别名,b0_c21_2
b0_c21_6,blindness,别名,b0_c21_3
b0_c21_7,blindness prevention and treatment,别名,b0_c21_10
b0_c21_10,防盲治盲,基础治疗,b0_c21_168
b0_c21_11,流行病学调查研究,诊断方案,b0_c21_300
b0_c21_12,视力残疾,疾病,b0_c16_96
b0_c21_13,双眼视力损伤,疾病,b0_c21_2
b0_c21_14,双眼低视力,疾病,
b0_c21_16,单眼低视力,疾病,b0_c21_2
b0_c21_19,河盲,疾病,b0_c21_2
b0_c21_20,presenting visual acuity,别名,b0_c21_28
b0_c21_21,PVA,别名,b0_c21_28
b0_c21_22,WHO,别名,
b0_c21_24,未矫正屈光不正,病因,b0_c21_2
b0_c21_25,1973年,注意事项,b0_c21_2
b0_c21_26,2009年,注意事项,b0_c21_2
b0_c21_27,2020年,注意事项,b0_c21_2
b0_c21_28,日常生活视力,症状和体征,b0_c21_2
b0_c21_30,配戴眼镜后的视力,症状和体征,b0_c21_12
b0_c21_31,视野半径≤10°,症状和体征,b0_c21_12
b0_c21_32,视野半径≤5°,症状和体征,b0_c21_12
b0_c21_35,最佳矫正视力,症状和体征,b0_c21_2
b0_c21_36,表21-1,诊断方案,b0_c21_2
b0_c21_37,表21-2,诊断方案,b0_c21_2
b0_c21_38,世界卫生组织,多发人群,b0_c21_2
b0_c21_40,0级，轻度或无视力损伤,疾病,b0_c21_2
b0_c21_41,1级，中度视力损伤,疾病,b0_c21_2
b0_c21_42,2级，重度视力损伤,疾病,b0_c21_2
b0_c21_43,3级，盲,疾病,b0_c21_2
b0_c21_44,4级，盲,疾病,b0_c21_2
b0_c21_45,5级，盲,疾病,b0_c21_2
b0_c21_46,9级,疾病,b0_c21_2
b0_c21_47,低于,症状和体征,
b0_c21_48,等于或大于,症状和体征,
b0_c21_50,0.1,症状和体征,b0_c21_41
b0_c21_51,0.05,症状和体征,b0_c21_3
b0_c21_52,0.02,症状和体征,b0_c21_43
b0_c21_53,不能确定或不能检查,症状和体征,b0_c21_46
b0_c21_54,近视力损伤,疾病,b0_c21_2
b0_c21_55,轻度视力损伤,疾病,b0_c11_1625
b0_c21_56,中度视力损伤,疾病,b0_c21_2
b0_c21_57,重度视力损伤,疾病,b0_c21_2
b0_c21_58,报纸印刷体的字符大小,注意事项,b0_c21_54
b0_c21_59,0.5,症状和体征,b0_c21_55
b0_c21_60,10°≤视野半径<20°,症状和体征,b0_c21_57
b0_c21_61,视野半径<10°,症状和体征,b0_c21_3
b0_c21_62,40cm处N6或M0.8,症状和体征,b0_c21_54
b0_c21_63,一级,别名,b0_c21_12
b0_c21_64,二级,别名,b0_c21_12
b0_c21_65,三级,别名,b0_c21_12
b0_c21_66,四级,别名,b0_c21_12
b0_c21_67,注视点,解剖结构,b0_c21_12
b0_c21_68,日常生活,注意事项,b0_c21_12
b0_c21_69,社会参与,注意事项,b0_c21_12
b0_c21_70,双眼视力低下,症状和体征,b0_c21_12
b0_c21_72,单眼无光感,症状和体征,b0_c21_12
b0_c21_73,视力达到或优于0.3,症状和体征,b0_c21_12
b0_c21_74,视力无光感<0.02,症状和体征,b0_c21_12
b0_c21_75,视野半径<5°,症状和体征,b0_c21_12
b0_c21_76,视力0.02~<0.05,症状和体征,b0_c21_12
b0_c21_77,视力0.05~<0.1,症状和体征,b0_c21_12
b0_c21_78,视力0.1~<0.3,症状和体征,b0_c21_12
b0_c21_87,可避免盲,别名,b0_c14_468
b0_c21_89,感染性眼病,疾病,b0_c21_2
b0_c21_90,老龄化,病因,b0_c21_2
b0_c21_92,社会经济发展状况,病因,b0_c21_2
b0_c21_93,卫生条件差,病因,b0_c21_2
b0_c21_95,寄生虫病,病因,b0_c21_2
b0_c21_96,眼保健设施缺乏,病因,b0_c21_2
b0_c21_97,服务质量不高,病因,b0_c21_2
b0_c21_100,50岁或以上的人群,多发人群,b0_c21_2
b0_c21_103,南亚,多发人群,b0_c21_2
b0_c21_104,东亚,多发人群,b0_c21_2
b0_c21_106,农村地区,多发人群,b0_c21_2
b0_c21_107,城市地区,多发人群,b0_c21_2
b0_c21_108,贫困人口,多发人群,b0_c21_2
b0_c21_109,眼球缺失/萎缩,疾病,b0_c21_2
b0_c21_110,视网膜葡萄膜病,疾病,b0_c21_2
b0_c21_113,遗传先天性疾病,疾病,b0_c21_2
b0_c21_115,中重度视力损伤,疾病,b0_c0_75
b0_c21_116,单纯视力残疾,疾病,b0_c16_96
b0_c21_118,东部,解剖结构,b0_c21_2
b0_c21_119,中部,解剖结构,b0_c21_2
b0_c21_120,西部,解剖结构,b0_c21_2
b0_c21_121,年龄,解剖结构,b0_c21_2
b0_c21_122,县,解剖结构,b0_c21_2
b0_c21_123,调查点,解剖结构,b0_c21_2
b0_c21_124,白内障手术复明,手术,b0_c14_468
b0_c21_126,眼健康管理工作,基础治疗,b0_c21_2
b0_c21_127,全国九省(市)盲和视力损伤流行病学调查,诊断方案,b0_c21_2
b0_c21_128,第二次全国残疾人抽样调查,诊断方案,b0_c21_2
b0_c21_129,白内障手术覆盖率,诊断方案,b0_c14_468
b0_c21_130,分层、多阶段、整群概率比例抽样方法,诊断方案,b0_c21_2
b0_c21_131,随机整群抽样,诊断方案,b0_c21_2
b0_c21_132,患病率,诊断方案,b0_c21_2
b0_c21_133,标准化,诊断方案,b0_c21_2
b0_c21_134,抽样方法,诊断方案,b0_c21_2
b0_c21_135,50岁及以上人群,多发人群,b0_c21_2
b0_c21_136,老龄,多发人群,b0_c21_2
b0_c21_137,受教育程度低,多发人群,b0_c21_2
b0_c21_138,30岁及以上人群,多发人群,
b0_c21_139,视觉2020,疾病,
b0_c21_140,儿童盲,疾病,b0_c21_139
b0_c21_141,百万贫困白内障患者复明工程,疾病,
b0_c21_142,眼科常见眼病手术技术,手术,b0_c21_141
b0_c21_144,不可避免视力丧失,疾病,b0_c21_146
b0_c21_145,享有看见的权利,别名,b0_c21_139
b0_c21_146,普遍眼健康,别名,
b0_c21_147,人口老龄化,病因,b0_c21_2
b0_c21_148,白内障手术率,解剖结构,
b0_c21_149,CSR,解剖结构,b0_c21_148
b0_c21_151,疑难眼病,疾病,b0_c15_768
b0_c21_152,眼科常见病,疾病,b0_c21_166
b0_c21_153,维生素 A 缺乏,病因,b0_c14_377
b0_c21_154,眼科手术,手术,b0_c15_768
b0_c21_155,复明手术,手术,b0_c21_160
b0_c21_157,眼健康规划,基础治疗,b0_c21_10
b0_c21_158,全国防盲技术指导组,基础治疗,b0_c21_157
b0_c21_159,初级卫生保健体系,基础治疗,
b0_c21_160,眼科手术医疗队,基础治疗,
b0_c21_161,白内障防治技能培训,辅助治疗,b0_c21_164
b0_c21_162,眼病档案,诊断方案,b0_c21_167
b0_c21_163,预防-筛查-诊断-治疗-康复,诊断方案,
b0_c21_164,视觉第一，中国行动,诊断方案,
b0_c21_166,乡级眼病防治人员,多发人群,
b0_c21_167,村级眼病防治人员,多发人群,
b0_c21_168,上海市,多发人群,
b0_c21_169,眼健康管理队伍,多发人群,
b0_c21_170,项目管理人员,多发人群,b0_c21_169
b0_c21_171,眼病流行病学调查研究人员,多发人群,b0_c21_169
b0_c21_172,眼科临床医护工作者,多发人群,b0_c21_169
b0_c21_174,改善卫生条件,注意事项,b0_c7_150
b0_c21_175,预防及宣传教育,注意事项,b0_c7_1273
b0_c21_178,早期发现,诊断方案,b0_c14_1
b0_c21_179,早期发现、诊断和干预,诊断方案,b0_c14_1
b0_c21_180,双眼白内障盲,疾病,
b0_c21_181,医源性的白内障盲,疾病,b0_c14_468
b0_c21_182,手术费用,注意事项,b0_c14_468
b0_c21_183,白内障复明,手术,
b0_c21_184,经济效益,预后情况,b0_c14_468
b0_c21_185,社会效益,预后情况,b0_c14_468
b0_c21_186,初级眼保健人员,多发人群,b0_c14_468
b0_c21_187,并发症,并发症,b0_c23_987
b0_c21_192,活动性沙眼,疾病,b0_c7_150
b0_c21_194,改善环境卫生,注意事项,b0_c7_150
b0_c21_195,Face,注意事项,b0_c21_201
b0_c21_196,Environment,注意事项,b0_c21_201
b0_c21_198,Surgery,手术,b0_c21_201
b0_c21_200,Antibiotics,药物治疗,b0_c21_201
b0_c21_201,SAFE战略,基础治疗,b0_c7_150
b0_c21_204,东地中海,多发人群,b0_c7_150
b0_c21_205,西太平洋地区,多发人群,b0_c7_150
b0_c21_207,卫生条件差的地区,多发人群,b0_c7_150
b0_c21_208,眼科医务工作者,多发人群,b0_c7_150
b0_c21_210,盘丝尾蜗病,别名,b0_c21_19
b0_c21_211,蝇,病因,b0_c21_19
b0_c21_212,传播途径,病因,
b0_c21_213,盘丝尾蜗病流行区,解剖结构,b0_c21_19
b0_c21_214,杀虫剂,药品,
b0_c21_215,伊维菌素,药品,b0_c21_19
b0_c21_216,新生儿眼炎,疾病,b0_c18_589
b0_c21_219,遗传性疾病,疾病,b0_c21_140
b0_c21_220,麻疹后的角膜溃疡,疾病,b0_c18_589
b0_c21_222,视网膜营养障碍,疾病,
b0_c21_223,视神经发育不良,疾病,
b0_c21_224,细菌性角膜溃疡,疾病,b0_c22_243
b0_c21_225,单纯疱疹病毒感染,病因,b0_c8_731
b0_c21_226,自然灾害,病因,
b0_c21_227,基因异常,病因,b0_c21_140
b0_c21_228,出生时体重过轻,病因,b0_c21_140
b0_c21_229,近亲婚育,病因,
b0_c21_231,沙眼防治,注意事项,b0_c21_140
b0_c21_232,危险游戏,注意事项,
b0_c21_233,眼库建设,注意事项,b0_c21_140
b0_c21_234,眼卫生知识,注意事项,b0_c21_140
b0_c21_235,爱眼意识,注意事项,b0_c21_140
b0_c21_236,儿童角膜移植,手术,b0_c21_140
b0_c21_238,麻疹疫苗,药物治疗,b0_c21_140
b0_c21_239,风疹疫苗,药物治疗,b0_c21_140
b0_c21_240,富含维生素A的食物,药物治疗,b0_c21_140
b0_c21_242,学龄前儿童眼病筛查,诊断方案,b0_c21_140
b0_c21_243,学龄期儿童视觉筛查,诊断方案,b0_c21_140
b0_c21_244,视觉筛查,诊断方案,b0_c21_140
b0_c21_246,视觉损伤,疾病,b0_c11_1625
b0_c21_247,中度和重度视力损伤,疾病,b0_c11_1625
b0_c21_248,户外运动,注意事项,b0_c11_1625
b0_c21_249,用眼负担,注意事项,b0_c11_1625
b0_c21_250,科学验光配镜,诊断方案,b0_c11_1625
b0_c21_251,验光配镜服务,诊断方案,b0_c11_1625
b0_c21_253,屈光矫正,诊断方案,b0_c11_1625
b0_c21_257,不可逆的致盲性眼病,别名,b0_c18_522
b0_c21_258,早期筛查,注意事项,b0_c18_522
b0_c21_259,前房角关闭,解剖结构,b0_c0_311
b0_c21_260,边远贫困地区,解剖结构,b0_c18_522
b0_c21_262,前房角窄,症状和体征,b0_c0_311
b0_c21_264,各级医务人员,基础治疗,b0_c18_522
b0_c21_265,基础设施,基础治疗,b0_c18_522
b0_c21_266,防治策略,基础治疗,b0_c18_522
b0_c21_269,暗室试验,诊断方案,b0_c0_311
b0_c21_271,视盘照相,诊断方案,b0_c11_239
b0_c21_273,筛查试验,诊断方案,b0_c18_522
b0_c21_274,诊断试验,诊断方案,b0_c18_522
b0_c21_275,40岁以上个体,多发人群,b0_c11_239
b0_c21_276,青光眼高危人群,多发人群,b0_c11_239
b0_c21_277,家族史者,多发人群,b0_c11_239
b0_c21_281,人工角膜技术,手术,
b0_c21_282,农业性眼外伤,疾病,b0_c7_1273
b0_c21_285,危险运动,病因,b0_c7_1273
b0_c21_286,锐利玩具损伤,病因,b0_c7_1273
b0_c21_287,职业活动,病因,b0_c7_1273
b0_c21_288,爆炸物损伤,病因,b0_c7_1273
b0_c21_289,配戴保护眼镜,注意事项,b0_c7_235
b0_c21_290,避免酸碱液体溅入眼内,注意事项,b0_c7_235
b0_c21_291,儿童不玩存在安全风险的玩具,注意事项,b0_c7_235
b0_c21_292,初步处理,基础治疗,b0_c7_1273
b0_c21_294,宣传教育,辅助治疗,b0_c7_235
b0_c21_298,血糖,病因,b0_c3_262
b0_c21_299,血压,病因,b0_c3_262
b0_c21_300,眼健康管理,基础治疗,b0_c14_1
b0_c21_302,筛查,诊断方案,b0_c14_1
b0_c21_304,残余视力,解剖结构,
b0_c21_305,家庭生活,注意事项,
b0_c21_306,社会生活,注意事项,
b0_c21_307,教育,注意事项,
b0_c21_308,工作,注意事项,
b0_c21_309,盲文,注意事项,
b0_c21_310,环境照明,注意事项,
b0_c21_311,3A原则,注意事项,b0_c21_300
b0_c21_312,适当的,注意事项,b0_c21_311
b0_c21_313,能负担的,注意事项,b0_c21_311
b0_c21_314,可及的,注意事项,b0_c21_311
b0_c21_315,因地制宜,注意事项,b0_c21_312
b0_c21_316,社会经济发展水平,注意事项,b0_c21_313
b0_c21_317,工作效率,注意事项,
b0_c21_318,眼科资源布局,注意事项,b0_c21_300
b0_c21_319,农村,发病部位,b0_c15_768
b0_c21_320,边远地区,发病部位,b0_c15_768
b0_c21_321,白内障手术治疗,手术,
b0_c21_322,个体化康复措施,基础治疗,b0_c16_96
b0_c21_323,公共卫生事业,基础治疗,b0_c21_300
b0_c21_324,防盲治盲服务设施,基础治疗,b0_c21_314
b0_c21_325,眼科设施,基础治疗,b0_c21_318
b0_c21_326,光学助视器,辅助治疗,b0_c21_322
b0_c21_327,非光学助视器,辅助治疗,b0_c21_322
b0_c21_328,非视觉性辅助设备,辅助治疗,b0_c21_322
b0_c21_329,远用助视器,辅助治疗,b0_c21_326
b0_c21_330,近用助视器,辅助治疗,b0_c21_326
b0_c21_331,伽利略式望远镜,辅助治疗,b0_c21_329
b0_c21_332,开普勒式单筒望远镜,辅助治疗,b0_c21_329
b0_c21_333,手持放大镜,辅助治疗,b0_c21_330
b0_c21_334,眼镜式助视器,辅助治疗,b0_c21_330
b0_c21_335,立式放大镜,辅助治疗,b0_c21_330
b0_c21_336,双合透镜放大镜,辅助治疗,b0_c21_330
b0_c21_337,近用望远镜,辅助治疗,b0_c21_330
b0_c21_338,电子助视器,辅助治疗,
b0_c21_339,大号字印刷品,辅助治疗,
b0_c21_340,声响眼镜,辅助治疗,b0_c21_328
b0_c21_341,障碍感应器,辅助治疗,b0_c21_328
b0_c21_342,激光手杖,辅助治疗,b0_c21_328
b0_c21_343,字声机,辅助治疗,b0_c21_328
b0_c21_344,触觉助视器,辅助治疗,b0_c21_328
b0_c21_345,人工视觉,辅助治疗,b0_c23_1
b0_c21_346,生活质量,预后情况,b0_c21_322
b0_c21_347,活动能力,预后情况,b0_c21_322
b0_c21_349,国际非政府防盲组织,多发人群,
b0_c22_3,眼科用药,疾病,
b0_c22_4,眼部特殊的解剖结构,解剖结构,b0_c22_3
b0_c22_6,合理用药,注意事项,b0_c22_3
b0_c22_7,药效,药物治疗,b0_c22_3
b0_c22_8,药物在眼内的吸收,药物治疗,b0_c22_7
b0_c22_9,分布,药物治疗,b0_c22_7
b0_c22_10,生物转化,药物治疗,b0_c22_7
b0_c22_11,清除,药物治疗,b0_c22_7
b0_c22_12,药效学,药物治疗,b0_c22_3
b0_c22_13,药动学,药物治疗,b0_c22_3
b0_c22_15,预防,辅助治疗,b0_c22_3
b0_c22_17,不良反应,疾病,b0_c22_3
b0_c22_23,滴眼液,药品,b0_c22_39
b0_c22_24,受体,解剖结构,
b0_c22_26,降低眼压,症状和体征,b0_c20_436
b0_c22_27,玻璃体胶脱水,症状和体征,
b0_c22_29,非特异性作用,药物治疗,b0_c22_3
b0_c22_30,特异性作用,药物治疗,b0_c22_3
b0_c22_31,高渗剂,药物治疗,b0_c11_486
b0_c22_32,激动剂,药物治疗,b0_c22_30
b0_c22_33,阻滞剂,药物治疗,b0_c22_30
b0_c22_34,选择性,药物治疗,
b0_c22_35,治疗作用,药物治疗,
b0_c22_37,毒性反应,并发症,b0_c22_17
b0_c22_38,过敏反应,并发症,b0_c22_17
b0_c22_39,眼科药动学,疾病,b0_c4_463
b0_c22_40,pharmacokinetics,别名,b0_c22_39
b0_c22_41,eyedrops,别名,b0_c22_23
b0_c22_50,葡萄膜黑色素,解剖结构,
b0_c22_52,毛果芸香酸,药品,
b0_c22_53,双三甲乙酰胺上腺素,药品,
b0_c22_54,前药,药品,
b0_c22_55,感染性眼内炎,疾病,
b0_c22_56,泪囊部,解剖结构,
b0_c22_58,鼻粘膜,解剖结构,
b0_c22_62,角巩膜缘组织,解剖结构,
b0_c22_63,球筋膜下,解剖结构,b0_c22_82
b0_c22_65,眼球后,解剖结构,b0_c22_82
b0_c22_68,结膜血管,解剖结构,b0_c7_233
b0_c22_69,眼球外侧,解剖结构,
b0_c22_70,虹膜和睫状体毛细血管,解剖结构,b0_c7_233
b0_c22_72,角巩膜缘毛细血管,解剖结构,b0_c7_233
b0_c22_76,pH,注意事项,
b0_c22_77,浓度,注意事项,
b0_c22_78,分子量,注意事项,
b0_c22_80,吸收速率,注意事项,b0_c8_1547
