id:ID,name,:LABEL
12264,术后可以矫正眼位，但恢复眼球运动困难,治疗效果
12265,知觉性眼球震颤,疾病
12266,运动性眼球震颤,疾病
12267,眼球固视的神经控制系统传入障碍,病因
12268,黄斑影像形成不足,病因
12269,传出机制障碍,病因
12270,知觉性,病因类型
12271,运动性,病因类型
12272,配镜矫正屈光不正,治疗方案
12273,三棱镜调整眼球位置,治疗方案
12274,手术疗法,治疗方案
12275,Anderson 术式：等量等效后徒与“中间带”相关的一组配偶肌，如“中间带”在右侧，面向左转，则后徒右眼外直肌和左眼内直肌,治疗方案
12276,Kestenbaum 术式：等量等效后徒与“中间带”相关的一组配偶肌，联合缩短二者的拮抗肌,治疗方案
12277,双眼内直肌后徙,治疗方案
12278,后固定缝线,治疗方案
12279,外直肌缩短术,治疗方案
12280,先天性内斜视合并眼球震颤,病因
12281,尽早祛除形觉剥夺因素,治疗方案
12282,压抑疗法,治疗方案
12283,单眼斜视,病因
12284,未矫正的屈光参差,病因
12285,高度屈光不正,病因
12286,视觉发育期,阶段
12287,眼位偏斜后引起异常的双眼相互作用,病因
12288,屈光参差性弱视,疾病
12289,两眼异常相互作用,病因
12290,屈光不正性弱视,疾病
12291,配戴屈光不正矫正眼镜,治疗方案
12292,双眼高度屈光不正,病因
12293,高度散光,病因
12294,视力可自行逐步恢复,治疗效果
12295,形觉剥夺性弱视,疾病
12296,完全性上睑下垂,病因
12297,不适当的遮盖,病因
12298,视觉系统,发病部位
12299,轻至中度弱视,阶段
12300,重度弱视,阶段
12301,部分恢复,治疗效果
12302,较重,阶段
12303,中心窝,发病部位
12304,摘除白内障,治疗方案
12305,矫正完全性上睑下垂,治疗方案
12306,配戴合适的矫正眼镜,治疗方案
12307,每天 2 小时遮盖,治疗方案
12308,每天 4 小时遮盖,治疗方案
12309,每天 6 小时遮盖,治疗方案
12310,全天遮盖,治疗方案
12311,部分时间遮盖,治疗方案
12312,不完全遮盖,治疗方案
12313,初始治疗,阶段
12314,巩固治疗,阶段
12315,3 岁以下儿童,适用人群
12316,遮盖眼视力下降,禁忌症
12317,提高弱视眼视力,治疗效果
12318,避免发生遮盖性弱视,治疗效果
12319,巩固疗效，避免弱视复发,治疗效果
12320,再次治愈复发性弱视,治疗效果
12321,视力恢复（遮盖性弱视）,治疗效果
12322,药物压抑疗法,治疗方案
12323,遮盖疗法,治疗方案
12324,戴镜视力矫正,治疗方案
12325,系统治疗,治疗方案
12326,13岁以上儿童,适用人群
12327,有效率达90%以上,治疗效果
12328,提升视力,治疗效果
12329,系统治疗仍然有效,治疗效果
12330,葡萄膜疾病,疾病
12331,致病微生物,病因
12332,炎性物质,病因
12333,免疫介质,病因
12334,肿瘤细胞,病因
12335,眼球壁,发病部位
12336,葡萄膜肿瘤,疾病
12337,葡萄膜先天异常,疾病
12338,自身免疫的眼组织抗原,病因
12339,免疫复合物沉积,病因
12340,内源性,病因类型
12341,自身免疫性葡萄膜炎,疾病
12342,色素细胞受到侵袭,病因
12343,葡萄膜组织特异性抗原,病因
12344,晶状体抗原,病因
12345,视网膜抗原,病因
12346,葡萄膜组织,发病部位
12347,晶状体蛋白免疫耐受遭受损坏,病因
12348,I型超敏反应,病因
12349,Ⅱ型超敏反应,病因
12350,Ⅲ型超敏反应,病因
12351,Ⅳ型超敏反应,病因
12352,晶状体过敏性葡萄膜炎,疾病
12353,风湿性关节炎,疾病
12354,自身抗原的出现,病因
12355,免疫机制的紊乱,病因
12356,黑色素相关抗原,病因
12357,S抗原,病因
12358,P抗原,病因
12359,IRBP,病因
12360,α-晶状体蛋白,病因
12361,内因性葡萄膜炎,疾病
12362,HLA-B27 增高,病因
12363,HLA-B5 增高,病因
12364,HLA-A11 增高,病因
12365,抗炎,治疗方案
12366,继发性高眼压,治疗效果
12367,眼球萎缩,治疗效果
12368,黄斑退行性病变,治疗效果
12369,理化和机械损伤因素,病因
12370,花生四烯酸代谢产物,病因
12371,免疫遗传因素,病因
12372,肉芽肿性,病因类型
12373,非肉芽肿性,病因类型
12374,屈光间质不清,病因
12375,睫状肌反射性痉挛,病因
12376,睫状体扁平部,发病部位
12377,玻璃体基底部,发病部位
12378,慢性过程,阶段
12379,全身口服糖皮质激素,治疗方案
12380,局部应用糖皮质激素制剂球周、球后或眼内缓释给药,治疗方案
12381,生物制剂,治疗方案
12382,非甾体抗炎药滴眼液,治疗方案
12383,抗感染治疗,治疗方案
12384,细菌,病因
12385,其他病原体,病因
12386,炎症仅局限于前葡萄膜,阶段
12387,病情严重者,阶段
12388,诊断中间葡萄膜炎,阶段
12389,伴有全身病变,阶段
12390,炎症难以控制,阶段
12391,白内障摘除和人工晶状体植入术,治疗方案
12392,虹膜穿刺或激光虹膜切除术,治疗方案
12393,周边虹膜切除或滤过性手术,治疗方案
12394,加强控制炎症,治疗方案
12395,玻璃体腔注射抗血管内皮生成因子制剂(抗VEGF),治疗方案
12396,充分抗炎,治疗方案
12397,炎症性房水的毒素作用,病因
12398,虹膜周边前粘连,病因
12399,炎性渗出物堵塞房角,病因
12400,小梁网炎症导致引流阻力加大,病因
12401,瞳孔闭锁或膜闭,病因
12402,前后房交通受阻,病因
12403,睫状体分泌房水功能下降,病因
12404,血-视网膜屏障破坏,病因
12405,玻璃体炎症形成索条,病因
12406,视网膜萎缩病灶边缘或视网膜坏死变薄区出现裂孔,病因
12407,病原体感染,病因
12408,晶状体后囊下,发病部位
12409,前后房,发病部位
12410,化脓性葡萄膜炎,疾病
12411,有效的抗生素或抗真菌药物迅速全身或局部应用，包括眼内注射、玻璃体切削术、眼内灌注敏感的抗生素,治疗方案
12412,积极局部和全身应用抗病毒药物,治疗方案
12413,疱疹病毒,病因
12414,预后不良,治疗效果
12415,视力预后较差,治疗效果
12416,选择有效的抗生素迅速全身或局部应用，包括眼内注射,治疗方案
12417,玻璃体手术切除受感染的玻璃体组织，眼内灌注敏感的抗生素,治疗方案
12418,两性霉素 B 静脉注射或玻璃体注射，结合抗真菌药物口服治疗,治疗方案
12419,体内其他部位的化脓性炎症经血流入眼,病因
12420,初发期,阶段
12421,视网膜脱离期,阶段
12422,视网膜坏死,疾病
12423,阿昔洛韦10mg/（kg·d），分3次静脉滴注，疗程10~14天，之后继续阿昔洛韦口服,治疗方案
12424,伐昔洛韦口服，维持3个月,治疗方案
12425,泛昔洛韦口服，维持3个月,治疗方案
12426,泛昔洛韦（0.2~2mg/0.1ml）玻璃体腔注射,治疗方案
12427,膦甲酸（1.2~2.4mg/0.1ml）玻璃体腔注射,治疗方案
12428,肝素抗凝治疗,治疗方案
12429,阿司匹林（100~400mg/d）口服,治疗方案
12430,泼尼松30~50mg/d口服治疗，1周后逐渐减量,治疗方案
12431,VZV感染,病因
12432,弓形体性葡萄膜炎,疾病
12433,抗结核药物全身应用，一般需要治疗6~9个月,治疗方案
12434,抗弓形体药物,治疗方案
12435,结核分枝杆菌直接侵犯葡萄膜组织,病因
12436,对结核分枝杆菌的超敏反应,病因
12437,梅毒螺旋体直接感染,病因
12438,免疫因素,病因
12439,弓形体病原体感染,病因
12440,非感染性葡萄膜炎,疾病
12441,穿透性外伤,病因
12442,内眼手术,病因
12443,急性葡萄膜炎期,阶段
12444,慢性复发期,阶段
12445,生殖系统,发病部位
12446,血管闭塞性疾病,病因类型
12447,糖皮质激素治疗有效,治疗效果
12448,局部和全身糖皮质激素、睫状肌麻痹剂治疗,治疗方案
12449,加用免疫抑制剂,治疗方案
12450,病毒感染诱发,病因
12451,听力系统,发病部位
12452,青壮年,适用人群
12453,有较好的视力预后,治疗效果
12454,泼尼松口服，开始剂量为 1-1.2mg/（kg·d），于 10-14 天开始减量，维持剂量为 10mg/d,治疗方案
12455,短效散瞳药如托吡卡胺滴眼液,治疗方案
12456,1% 或 2% 阿托品滴眼液或眼膏短时间应用，同时加用短效散瞳药,治疗方案
12457,急性严重的炎症,阶段
12458,炎症严重及复发,阶段
12459,副作用和毒性,禁忌症
12460,局部糖皮质激素、睫状肌麻痹剂、非甾体抗炎药、热敷,治疗方案
12461,秋水仙碱 0.5mg，2次/d,治疗方案
12462,硫唑嘌呤 1～2mg/(kg·d),治疗方案
12463,环磷酰胺 50～100mg/d,治疗方案
12464,阿达木单抗（TNF-α抑制剂）,治疗方案
12465,附睾,发病部位
12466,血管,发病部位
12467,中枢神经,发病部位
12468,Fuchs 虹膜异色性葡萄膜炎,疾病
12469,局部给予糖皮质激素点眼治疗,治疗方案
12470,并发性白内障可在炎症控制稳定 3 个月后进行手术,治疗方案
12471,眼部抗原暴露而引起的免疫反应,病因
12472,外伤或手术后严重的反应,病因
12473,脉络膜转移癌,疾病
12474,个体化综合性治疗,治疗方案
12475,血管瘤,病因
12476,全身肿瘤细胞通过血行转移,病因
12477,虹膜睫状体囊肿,疾病
12478,睫状体部囊肿,疾病
12479,随访观察,治疗方案
12480,激光或手术治疗,治疗方案
12481,先天胚胎发育异常,病因
12482,外伤或手术植入,病因
12483,炎症渗出,病因
12484,寄生虫,病因
12485,光凝和巩膜外冷冻治疗,治疗方案
12486,激光光凝封闭瘤体表面的渗漏血管,治疗方案
12487,经瞳孔温热疗法（TTT）和光动力治疗（PDT）,治疗方案
12488,玻璃体腔注射抗 VEGF 联合 PDT 治疗,治疗方案
12489,先天性血管发育畸形,病因
12490,30~40 岁青壮年,适用人群
12491,抗 VEGF 注射,治疗方案
12492,先天性原始中胚叶残留,病因
12493,无症状阶段,阶段
12494,继发性视网膜下新生血管形成阶段,阶段
12495,青年健康女性,适用人群
12496,睫膜黑色素瘤,疾病
12497,虹膜肿瘤切除术,治疗方案
12498,虹膜及小梁切除术,治疗方案
12499,虹膜睫状体切除术,治疗方案
12500,肿瘤局部切除术,治疗方案
12501,巩膜表面敷贴放疗,治疗方案
12502,眼眶内容摘除术,治疗方案
12503,术后放射治疗,治疗方案
12504,肿瘤较小且表现为静止状态,阶段
12505,发展速度快、瘤体较大,阶段
12506,局部肿瘤切除术,治疗方案
12507,肺癌转移,病因
12508,乳腺癌转移,病因
12509,肾癌转移,病因
12510,前列腺癌转移,病因
12511,支气管癌转移,病因
12512,转移性肿瘤,病因类型
12513,葡萄膜缺损,疾病
12514,永存瞳孔膜,疾病
12515,胚胎时期晶状体表面的血管膜吸收不全,病因
12516,晶状体前囊,发病部位
12517,先天性无虹膜,疾病
12518,虹膜缺损,疾病
12519,睫状体缺损,疾病
12520,胚胎发育过程中视杯下方胚裂闭合不全,病因
12521,可发生视网膜脱离,治疗效果
12522,视网膜玻璃体疾病,疾病
12523,眼表泪液疾病,疾病
12524,眼表疾病,疾病
12525,浅表角膜病,疾病
12526,结膜病,疾病
12527,外眼疾病,疾病
12528,泪腺疾病,疾病
12529,泪道疾病,疾病
12530,泪膜,发病部位
12531,角膜上皮异常,病因类型
12532,泪膜不稳定,病因类型
12533,恢复眼表完整性及其上皮细胞正常表型,治疗方案
12534,外源性因素异常,病因
12535,内源性因素异常,病因
12536,角膜缘干细胞功能障碍,疾病
12537,化学伤,病因
12538,类天疱疮,病因
12539,基质微环境异常,病因
12540,结膜上皮功能异常,疾病
12541,热烧伤,病因
12542,免疫相关结膜炎,病因
12543,结膜上皮,发病部位
12544,眼表重建手术,治疗方案
12545,异体角膜移植,治疗方案
12546,自体角膜缘移植,治疗方案
12547,角膜缘干细胞体外培养技术,治疗方案
12548,睑球粘连分离联合羊膜移植,治疗方案
12549,睑球粘连分离联合结膜移植,治疗方案
12550,自体游离下颌下腺移植,治疗方案
12551,唇腺移植,治疗方案
12552,角膜缘干细胞功能缺乏,病因
12553,眼表上皮干燥脱落,病因
12554,鳞状上皮化,病因
12555,再生延迟,病因
12556,角膜基质溃烂,病因
12557,早期（病变可逆阶段）,阶段
12558,晚期（角膜变薄、基质溃烂阶段）,阶段
12559,眼表完整性破坏,病因类型
12560,泪液分泌异常,病因类型
12561,有眼表干细胞功能缺乏患者,适用人群
12562,重度干眼患者,适用人群
12563,严重干眼、泪膜不稳定者直接进行角、结膜移植为禁忌,禁忌症
12564,恢复眼表完整性,治疗效果
12565,恢复泪液分泌来源,治疗效果
12566,改善干眼状态,治疗效果
12567,角、结膜重建失败风险,治疗效果
12568,泪液的质、量及动力学异常,病因
12569,泪液渗透压升高,病因
12570,眼表组织结构改变,病因
12571,基于免疫的炎症反应,病因
12572,眼表细胞死亡,病因
12573,性激素水平降低,病因
12574,泪腺功能低下,病因
12575,泪液蒸发增加,病因
12576,眼表上皮细胞受损,病因
12577,瞬目异常,病因
12578,泪液排出异常,病因
12579,结膜松弛,病因
12580,眼睑结构异常,病因
12581,病情发展后,阶段
12582,健康宣教，建立正确生活、工作方式,治疗方案
12583,按需使用人工泪液，局部使用促进泪液分泌剂,治疗方案
12584,眼睑物理治疗,治疗方案
12585,轻度干眼治疗基础上加用湿房镜,治疗方案
12586,局部联合抗炎治疗,治疗方案
12587,水液缺乏型干眼控制眼表炎症状后可行泪道栓塞,治疗方案
12588,中度干眼治疗基础上增加全身抗炎治疗,治疗方案
12589,自体血清点眼,治疗方案
12590,治疗性角膜接触镜,治疗方案
12591,睑缘缝合或下颌下腺移植,治疗方案
12592,合并自身免疫性疾病，给予多学科综合治疗,治疗方案
12593,生活和工作环境,病因
12594,长期使用某些药物和化妆品,病因
12595,尽可能去除病因,治疗效果
12596,患者指导,治疗方案
12597,湿房镜,治疗方案
12598,泪道栓塞或泪点封闭,治疗方案
12599,水液缺乏,病因
12600,不含防腐剂的人工泪液,治疗方案
12601,P2Y2受体激动剂,治疗方案
12602,局部使用的免疫抑制剂,治疗方案
12603,0.05%他克莫司（FK506）,治疗方案
12604,0.05%~0.1%环孢素（cyclosporin.CsA）,治疗方案
12605,甲硝唑,治疗方案
12606,四环素类,治疗方案
12607,大环内酯类药物,治疗方案
12608,松弛结膜切除术,治疗方案
12609,下颌下腺及唇腺移植术,治疗方案
12610,龋形螨或厌氧菌感染,病因
12611,睑板腺脂质代谢异常,病因
12612,中至重度,阶段
12613,促进泪液分泌,治疗效果
12614,促进睑板腺上皮细胞分化及分泌,治疗效果
12615,改善睑板腺脂质代谢,治疗效果
12616,减轻眼表炎症,治疗效果
12617,脸板腺功能障碍,疾病
12618,脂质异常型干眼,疾病
12619,眼睑局部物理治疗,治疗方案
12620,睑缘清洁,治疗方案
12621,眼局部热敷,治疗方案
12622,眼局部冷敷,治疗方案
12623,眼睑按摩,治疗方案
12624,玻璃棒法,治疗方案
12625,脸板腺垫板法,治疗方案
12626,脸板镊,治疗方案
12627,专用脸板腺按摩设备,治疗方案
12628,雄激素缺乏,病因
12629,女性停经,病因
12630,过敏性疾病,病因
12631,红斑痤疮,病因
12632,长期使用抗雄激素药物,病因
12633,治疗高血压药,病因
12634,抗抑郁药,病因
12635,长时间注视计算机、手机屏幕,病因
12636,高油、高糖饮食习惯,病因
12637,脸板腺,发病部位
12638,多因素性,病因类型
12639,视屏终端综合征,疾病
12640,双眼视功能异常,疾病
12641,神经衰弱综合征,疾病
12642,肩颈腕综合征,疾病
12643,药源性角膜上皮功能障碍,疾病
12644,立即停用具有眼表毒性的药物,治疗方案
12645,小牛血去蛋白提取物滴眼液或凝胶,治疗方案
12646,生长因子类滴眼液,治疗方案
12647,自体血清,治疗方案
12648,低浓度的糖皮质激素,治疗方案
12649,眼用免疫抑制剂,治疗方案
12650,羊膜覆盖,治疗方案
12651,睑裂缝合术,治疗方案
12652,过敏性结膜炎,病因
12653,短期频繁使用抗病毒药物、抗生素,病因
12654,长期使用青光眼降眼压药物,病因
12655,破坏泪膜稳定性,病因
12656,损害角膜上皮细胞微绒毛,病因
12657,损害角膜上皮细胞对基底膜的黏附能力,病因
12658,破坏上皮细胞间紧密连接,病因
12659,抑制上皮细胞有丝分裂和移行,病因
12660,促使结膜下淋巴细胞向浆细胞转化,病因
12661,作为抗原引起抗原-抗体复合物反应,病因
12662,药物毒性,病因类型
12663,促进角膜上皮损伤修复,治疗效果
12664,稳定泪膜,治疗效果
12665,治疗严重上皮糜烂或大范围角膜上皮缺损,治疗效果
12666,炎症性（交感性眼炎）,病因类型
12667,恰当的急救和处理,治疗方案
12668,急诊手术修复,治疗方案
12669,二期探查性玻璃体视网膜手术,治疗方案
12670,分秒必争的处理策略,治疗方案
12671,机械性因素,病因
12672,物理性因素,病因
12673,化学性因素,病因
12674,化学性烧伤,病因
12675,毒气伤,病因
12676,无光感阶段,阶段
12677,视觉器官,发病部位
12678,非机械性,病因类型
12679,发展中国家患者,适用人群
12680,减少眼组织破坏,治疗效果
12681,挽救视功能,治疗效果
12682,恢复光感以上视力,治疗效果
12683,避免眼外伤后一期球摘除,治疗效果
12684,机械性眼外伤,疾病
12685,非机械性眼外伤,疾病
12686,钝挫伤,疾病
12687,异物伤,疾病
12688,眼热烧伤,疾病
12689,辐射伤,疾病
12690,轻度外伤,阶段
12691,中度外伤,阶段
12692,重度外伤,阶段
12693,泪器,发病部位
12694,眼外伤性炎症,疾病
12695,慢性炎症,阶段
12696,眼组织损伤,病因
12697,平滑肌,发病部位
12698,横纹肌,发病部位
12699,神经元,发病部位
12700,分秒必争，就地先行冲洗后再进一步处理,治疗方案
12701,进行必要的检查，针对伤情制订出可行的治疗方案,治疗方案
12702,可以从容地进行检查治疗,治疗方案
12703,先处理眼球伤口后再处理眼睑及其他部位的伤口,治疗方案
12704,合理使用抗生素,治疗方案
12705,注射破伤风抗毒素注射液,治疗方案
12706,一级急救,阶段
12707,二级急救,阶段
12708,三级急诊,阶段
12709,击伤,病因
12710,刺伤,病因
12711,炸伤,病因
12712,撞伤,病因
12713,物理性热伤,病因
12714,学龄前儿童,适用人群
12715,外伤性增生性玻璃体视网膜病变,疾病
12716,角膜穿透伤,疾病
12717,角巩膜穿透伤,疾病
12718,巩膜穿透伤,疾病
12719,根据损伤造成的不同组织结构损伤情况采取不同的治疗策略,治疗方案
12720,治疗原则,治疗方案
12721,机械性钝力,病因
12722,角膜挫伤,疾病
12723,抗生素滴眼治疗,治疗方案
12724,糖皮质激素滴眼,治疗方案
12725,轻的表浅外伤,阶段
12726,深层挫伤,阶段
12727,虹膜挫伤,疾病
12728,虹膜根部修复术,治疗方案
12729,虹膜根部断离,病因
12730,可出现单眼复视,治疗效果
12731,伴有复视症状时可行手术,治疗效果
12732,睫状体挫伤,疾病
12733,挫伤,病因
12734,少量出血数日即能自行吸收,治疗方案
12735,卧床休息，取半卧位，限制眼球活动，适当应用镇静剂、止血剂以及糖皮质激素,治疗方案
12736,及时散瞳,治疗方案
12737,密切注意眼压变化，适时应用降眼压药物治疗,治疗方案
12738,前房冲洗术,治疗方案
12739,虹膜大血管破裂,病因
12740,少量出血,阶段
12741,严重出血,阶段
12742,自行吸收,治疗效果
12743,避免角膜血染和视神经损害,治疗效果
12744,应用镇静剂、止血剂以及糖皮质激素,用药剂量
12745,定期观察眼压,治疗方案
12746,及时处理,治疗方案
12747,挫伤波及睫状体前面造成睫状肌的环形纤维与纵行纤维分离,病因
12748,虹膜根部,发病部位
12749,晶状体挫伤,疾病
12750,试用眼镜矫正散光,治疗方案
12751,急诊手术摘除,治疗方案
12752,玻璃体手术摘除晶状体,治疗方案
12753,钝力,病因
12754,半脱位,阶段
12755,全脱位,阶段
12756,血管破裂,病因
12757,抗炎、止血、促进吸收的药物治疗,治疗方案
12758,激光或眼内注药治疗,治疗方案
12759,外力直接伤及眼球壁,病因
12760,玻璃体间接传导损伤,病因
12761,促进吸收,治疗效果
12762,控制新生血管形成,治疗效果
12763,减少反复出血,治疗效果
12764,玻璃体手术治疗,治疗方案
12765,轻度挫伤,阶段
12766,重度挫伤,阶段
12767,眼球破裂,疾病
12768,处理同眼球穿通伤,治疗方案
12769,严重的钝挫伤,病因
12770,直肌下,发病部位
12771,后部巩膜,发病部位
12772,眼球结构完全破坏，无法将眼球缝合,禁忌症
12773,锐器刺伤,病因
12774,角膜穿通伤,疾病
12775,角巩膜穿通伤,疾病
12776,巩膜穿通伤,疾病
12777,清创缝合伤口,治疗方案
12778,抗生素眼膏涂眼后包扎,治疗方案
12779,显微手术严密缝合，恢复前房,治疗方案
12780,抗生素溶液冲洗，争取送还眼内,治疗方案
12781,剪除污染无法还纳的虹膜,治疗方案
12782,复位脱出的睫状体,治疗方案
12783,切除脱出的晶状体和玻璃体,治疗方案
12784,固定缝合角巩膜缘一针，再缝合角膜及巩膜,治疗方案
12785,自前向后边暴露、边缝合巩膜伤口,治疗方案
12786,术后点散瞳剂及抗生素滴眼剂,治疗方案
12787,两步手术（初期缝合伤口、恢复前房、控制感染；1-2 周内再行内眼或玻璃体手术）,治疗方案
12788,初期眼球摘除（除非眼球不能缝合）,治疗方案
12789,玻璃体手术清除积血，寻找伤口后清理伤道,治疗方案
12790,全身及局部应用抗生素及糖皮质激素,治疗方案
12791,发生眼内炎时即行散瞳治疗，局部和全身应用抗生素和糖皮质激素,治疗方案
12792,选择敏感的、适于眼内注射的抗生素做玻璃体内注射,治疗方案
12793,若用药无明显好转时应尽早做玻璃体手术，同时做玻璃体内药物灌注,治疗方案
12794,早期行玻璃体手术，以挽救视力,治疗方案
12795,机械性破坏,病因
12796,化学及毒性反应,病因
12797,继发感染,病因
12798,铜质沉着症,疾病
12799,铁质沉着,病因
12800,铜质沉着,病因
12801,及早取出,治疗方案
12802,在靠近异物的方向或相对方向做角膜缘切口取出,治疗方案
12803,晶状体连同异物一起摘除,治疗方案
12804,磁铁从外路取出,治疗方案
12805,玻璃体手术取出，同时处理并发症,治疗方案
12806,视神经挫伤,疾病
12807,综合疗法,治疗方案
12808,大剂量糖皮质激素冲击疗法,治疗方案
12809,头部受伤,病因
12810,眶部受伤,病因
12811,眼球挤压伤,病因
12812,颅底骨折,病因
12813,视神经损伤,疾病
12814,直接外力,病因
12815,间接性缺血,病因
12816,原发性视神经损伤,阶段
12817,继发性视神经损伤,阶段
12818,药物保守治疗,治疗方案
12819,联合使用药物和手术治疗,治疗方案
12820,视神经骨管部,发病部位
12821,急性脊髓损伤,疾病
12822,大剂量甲泼尼龙冲击疗法,治疗方案
12823,糖皮质激素、脱水剂、改善微循环和扩血管剂、维生素类和能量合剂，以及神经营养剂,治疗方案
12824,静脉滴注大剂量甲泼尼龙（15~30mg/kg）,治疗方案
12825,显著疗效,治疗效果
12826,治疗开始时间越早越好，受伤后超过 48 小时开始治疗基本无效,治疗效果
12827,大剂量甲泼尼龙（15~30mg/kg）,用药剂量
12828,经颅内视神经管减压术,治疗方案
12829,经鼻外筛蝶窦视神经管减压术,治疗方案
12830,内镜下经鼻内筛蝶窦视神经管减压术,治疗方案
12831,经上颌窦开放筛窦视神经管减压术,治疗方案
12832,经眶内蝶筛窦视神经管减压术,治疗方案
12833,大剂量激素冲击疗法治疗 48 小时,治疗方案
12834,合并有颅脑损伤和意识障碍的患者,适用人群
12835,视力无改善,治疗效果
12836,给予糖皮质激素和/或免疫抑制剂治疗,治疗方案
12837,穿透伤,病因
12838,T 淋巴细胞介导的自身免疫反应,病因
12839,免疫遗传基因,病因
12840,HLA 分型异常,病因
12841,细胞因子基因多态性,病因
12842,免疫炎症反应,病因
12843,交感性眼炎（SO）,疾病
12844,糖皮质激素和睫状肌麻痹剂滴眼,治疗方案
12845,口服糖皮质激素或其他免疫抑制剂,治疗方案
12846,泼尼松口服，1~1.5mg/(kg·d)，于10~14天开始减量，维持剂量为15~20mg/d（成人剂量），治疗需要6~8个月以上,治疗方案
12847,其他免疫抑制剂，如苯丁酸氮芥、环磷酰胺、环孢素、甲氨蝶呤和硫唑嘌呤，通常联合小剂量糖皮质激素,治疗方案
12848,生物调节剂治疗，包括肿瘤坏死因子抗体、细胞因子受体抗体,治疗方案
12849,全身情况较差、不允许使用全身糖皮质激素或免疫抑制剂治疗的患者,禁忌症
12850,肉芽肿性葡萄膜炎,疾病
12851,交感性眼炎(SO),疾病
12852,伤口清创修复，恢复眼球完整,治疗方案
12853,取出或清除异物,治疗方案
12854,控制炎症，促使伤口早期愈合,治疗方案
12855,预防性眼球摘除,治疗方案
12856,摘除伤眼以切断刺激因素,治疗方案
12857,穿通伤史,病因
12858,内眼手术史,病因
12859,眼化学性烧伤,疾病
12860,用大量清水或其他水源反复冲洗,治疗方案
12861,选择合适的手术方式,治疗方案
12862,化学物品溶液接触眼部,病因
12863,粉尘接触眼部,病因
12864,气体接触眼部,病因
12865,硫酸,病因
12866,盐酸,病因
12867,石灰,病因
12868,氢氧化钠,病因
12869,角膜碱烧伤,疾病
12870,酸烧伤,疾病
12871,高浓度的酸性化学物质,病因
12872,碱性化学物质,病因
12873,浓硫酸遇水热效应,病因
12874,生石灰遇水热效应,病因
12875,烧伤始发期,阶段
12876,早期修复期,阶段
12877,晚期修复期,阶段
12878,现场急救,治疗方案
12879,眼部冲洗,治疗方案
12880,创面清创处理,治疗方案
12881,1% 阿托品散瞳，并行抗感染治疗,治疗方案
12882,前房穿刺或结膜切开术,治疗方案
12883,局部和全身应用抗生素,治疗方案
12884,糖皮质激素抑制炎症反应和新生血管形成,治疗方案
12885,使用不含防腐剂的人工泪液、含生长因子的眼液,治疗方案
12886,配戴亲水性高透氧角膜接触镜,治疗方案
12887,口服维生素 C 和 10% 维生素 C 溶液局部应用,治疗方案
12888,联合局部应用半胱氨酸、乙酰半胱氨酸和乙二胺四乙酸钠（EDTA）等胶原酶抑制剂,治疗方案
12889,使用睫状肌麻痹剂和降眼压药物,治疗方案
12890,加强使用润滑剂、角膜接触镜甚至睑裂缝合术,治疗方案
12891,继续给予维生素 C、胶原酶抑制剂、抗生素和降眼压等治疗,治疗方案
12892,机械分离联合局部使用润滑剂,治疗方案
12893,组织黏合剂,治疗方案
12894,角膜缘上皮细胞移植,治疗方案
12895,角膜板层或全层移植,治疗方案
12896,睑及结膜皱襞成形术,治疗方案
12897,睑内或外翻矫正术,治疗方案
12898,睑球粘连分离术,治疗方案
12899,增殖性角膜移植术,治疗方案
12900,人工角膜植入,治疗方案
12901,手术及药物治疗继发性青光眼、并发性白内障、玻璃体视网膜病变,治疗方案
12902,化学物质致伤,病因
12903,小儿,适用人群
12904,将烧伤降到最小程度,治疗效果
12905,促进上皮愈合,治疗效果
12906,支持修复,治疗效果
12907,减少溃疡发生,治疗效果
12908,预防睑球粘连,治疗效果
12909,永久性视力损失的重大风险,治疗效果
12910,康复治疗有显著作用,治疗效果
12911,眼部热烧伤,疾病
12912,清洁创面，防止感染，促进创面愈合，预防并发症,治疗方案
12913,局部点用散瞳剂及抗生素眼液,治疗方案
12914,除去坏死组织，局部应用抗生素及其他促进创面愈合的药物治疗,治疗方案
12915,带角膜缘上皮的全角膜板层移植,治疗方案
12916,晚期主要治疗并发症,治疗方案
12917,高温液体溅入眼内,病因
12918,火焰喷射,病因
12919,辐射性眼损伤,疾病
12920,电磁波谱中各种辐射线直接照射眼部,病因
12921,微波,病因
12922,光线,病因
12923,电光性眼炎,疾病
12924,雪盲,疾病
12925,视网膜烧伤,疾病
12926,戴有色眼镜防护,治疗方案
12927,配戴特制防护眼镜,治疗方案
12928,抗生素眼膏包扎,治疗方案
12929,强光照射,病因
12930,红外线照射,病因
12931,职业性,病因类型
12932,辐射性白内障,疾病
12933,视网膜微血管病变,疾病
12934,X线,病因
12935,γ线,病因
12936,中子束,病因
12937,离子辐射性损伤,病因类型
12938,微波损伤,病因类型
12939,电击伤性眼损伤,疾病
12940,电流损伤,病因
12941,眼底视网膜,发病部位
12942,物理性病因,病因类型
12943,应激性眼损伤,疾病
12944,抗炎治疗,治疗方案
12945,气压变化,病因
12946,加速度,病因
12947,噪声,病因
12948,机械性损伤,病因
12949,化学物质,病因
12950,效果甚微,治疗效果
12951,内镜技术,治疗方案
12952,眼局部外用（topical ocular therapy）,治疗方案
12953,眼周注射（periocular injection）,治疗方案
12954,眼球内注射（intracocular injection）,治疗方案
12955,口服,治疗方案
